Review,Review_Score
It was a pleasure.,10.0
"Very quiet, safe, and friendly neighborhood. Apartment was well-equipped and clean. Would definitely recommend to friends.",10.0
"Janie's place is wonderful. It's clean and independent, and check-in is easy. This place will always be my choice when I plan to travel to Montreal. I highly recommend Janie's place because it's close to everything and located in a safe area.",10.0
Clean and quiet apartment. Janie is very responsive to our requests. Metro nearby.,10.0
Thank you very much! It was very convenient for my parents who were able to stay just a few meters from our apartment on Avenue des Érables. They were satisfied with the experience and everything went well. We will definitely rent it again during their next visit.,10.0
"Very nice place close to bus/metro station. Highly recommend, thank you so much for your hospitality!",10.0
Janie's place was great for my girlfriend and me. We brought bikes with us to Montreal so it was super easy for us to get around the city and see all the sights! Janie's place was in a great location for us since we could bike right into the city without any hassle. The place was perfect to come home to and relax in bed while watching some television after a long day of sightseeing and biking. Janie was easy to reach and always responded quickly!,10.0
Thank you very much,10.0
"The place is super clean and cozy. I totally recommend it for couples or students who need a quiet place after classes. A bit far from the center if you don't have a car (12-15 minutes). By metro, it takes 30-40 minutes to get there. It was worth it for me. The neighborhood is very quiet.",10.0
Good place. Good value. Small but nice. Great for our short stay. Thank you,10.0
"Highly recommend it! It's a little outside of downtown, but it's worth it!",10.0
"The apartment is clean, close to public transportation, easy to reach. We enjoyed the place to the fullest. No noise and excellent hospitality!",10.0
"Janie was an excellent host. She was quick to respond and friendly. The studio apartment was clean, cozy, and just like it looked in the pictures. The location was a 20-minute drive / 40-minute bus/metro ride to downtown. Looking forward to many more stays.",10.0
"Janie's place is five out of five! It's very clean and cozy. Easy access to public transit as well. No need to say Janie has been super helpful, she offers very clear instructions about how to check in and check out. Thank you for hosting.",10.0
Gabriel's place was perfect for the few days my husband and I spent in Montreal -- it's a great size and in a perfect location! He was great at communicating with me before we arrived so that check-in was a breeze -- he also made sure we had two lattes waiting for us at the nearby coffee shop! We would definitely stay there again.,9.0
It was a pleasant stay and the apartment was spacious and comfortable. There are many shops and good restaurants in the surrounding neighborhood! Gabriel is a great host.,9.0
"Gabriel's apartment was fantastic! We were pleasantly surprised by the front and back terrace both with seating! The queen bed was very comfortable! The apartment was clean and easy to access. It is steps from Saint Laurent and a 5-minute walk to Mont Royal station. So much good food and amazing coffee around the corner. Had an almond milk flat white every morning at Paquebot!!! There is a park around the corner and a grocery store at the end of the street. Even though there wasn't air conditioning, the apartment was quiet cool being on the bottom level. Although it was still very bright with the sliding doors! Gabriel was quick to respond and check-in and checkout was very smooth and easy!! I highly recommend staying at Gabriel's!!",9.0
