"Review","Review_Score"
"Great place! Check in was super fast, and the unit was true to the description. Avoid bringing a large car if you plan on using the parking garage.","9"
"awesome location and a super cute space to stay. very homey feel.","9"
"Good location and mostly clean place.","9"
"Clean, convenient, nice and cozy place! Located in central downtown and very near to subway too. Great stay!","9"
"This apartment was very lovely and close to many places you'd want to visit in downtown Montreal and old Montreal. The building felt safe and the apartment was very spacious. Sebastien was very easy to communicate with and very responsive! The only thing I'd suggest an improvement on is updating the bathroom. I especially appreciated how clean the apartment was and the parking that was included!","9"
"Super easy check in and check out and Sebastian was prompt when I️ had an issue with the WiFi passcode.","9"
"The space was amazing and looked just like the photos ☺️
They were super helpful when we needed the help. The location was really nice and it was easy to get where we needed to go from our place!","9"
"Everything was good","9"
"Parking garage was perfect especially when the snow storm hit, kept my car safe and off the streets. Location was amazing ,less than a 10 minute walk to everything and the subway is right around the corner for anything further. Would Definitely stay there again.","9"
"It was a nice place, right downtown, easily accessible to bars and the subway.","9"
"Yj's place was the perfect location for exploring Montreal. Great eats all around, conveniently located near the Metro.","9"
"Very nice and clean! Very thorough instructions on how to check in. Parking included!!! ( my favorite part)","9"
"Everything was exactly what was listed. Such a cute place right in downtown and indoor parking was a huge plus! Would definitely stay here again","9"
"Great place! A lot of food places accessible. Close to downtown.","9"
"This place is ok but great location and has parking.","9"
"All good. Thanks.","9"
"Logement très propre et fonctionnel, au coeur de Montréal et tout proche des lieux de transport. Le parking est un atout, je le recommande!","9"
"Yj’s place is very close to great cocktail bars and restaurants. We enjoyed our stay.","9"
"Great location near the University. We were attending a conference near by, so this was perfect for us. Just a short walk from lively neighbourhoods & a quick uber or drive down to interesting restaurants and night life. It’s a super easy check in, and not having to worry about where to park over night was ideal.","9"
"Bel appartement . Idéal quand on a une voiture et que nous voulons rester au centre ville.","9"
"Great stay in the apartment. Easy process to check-in. Comfy bed. Close to everything and indoor parking a major plus!!  Would definitely stay again.","9"
"Nice host, very responsive easy to communicate with. The place is spacious and in a good location. Great stay!","9"
"The instructions were perfectly clear and the place was great :)","9"
"Everything was exactly as described. Communication was quick and the space was clean. Location was perfect.","9"
"Extremely helpful and quick response time! Will visit again if I’m in Montreal.","9"
"Awesome apartment in a great location! It was right near most of the main attractions and the parking was an added bonus! Yj was was very responsive when I had questions.","9"
"Sebastian was a great host for us. Everything was right where he instructed and could not have been a better host. He answered our questions quickly and helped us greatly with our parking. Would recommend staying again :)","9"
"Great for quick stay.","9"
"Simple, clean and great location. Would definitely stay there again.","9"
"We had a wonderful stay here ! Great location , walking distance to many many shops , restaurants and night life","9"
"This is a very convenient and great place in downtown Montreal near Concordia University. I had to help my daughter move out of her university residence, which was just a few blocks away. The underground parking and the elevator made is very easy to carry things to the apartment. The location is perfect. Pharmacie Jean Coutu, PA Supermarket, banks, restaurants, Dollarama and shops are one or two blocks away. The metro is just one block down the street. The apartment is very welcoming, cozy and has everything that you need. The TV has access to Netflix. I would definitely stay there again.","9"
